 

stn;time;tre200s0;ure200s0
BER;202308260120;20.2;79.9
BER;202308260130;19.7;83.3
BER;202308260140;19.7;82.9
BER;202308260150;20.0;82.2
BER;202308260200;19.2;86.5
BER;202308260210;19.9;82.6
BER;202308260220;19.8;83.1
BER;202308260230;20.4;77.2
BER;202308260240;20.4;76.1
BER;202308260250;20.1;78.4
BER;202308260300;20.0;76.4
BER;202308260310;19.6;77.0
BER;202308260320;18.8;80.5
BER;202308260330;18.4;84.2
BER;202308260340;17.8;87.2
BER;202308260350;17.5;88.7
BER;202308260400;18.0;86.5
BER;202308260410;18.0;86.7
BER;202308260420;17.4;89.9
BER;202308260430;17.9;88.0
BER;202308260440;18.6;81.3
BER;202308260450;18.5;84.8
BER;202308260500;18.3;88.4
BER;202308260510;18.7;83.1
BER;202308260520;18.9;82.7
BER;202308260530;19.0;84.1
BER;202308260540;19.2;83.7
BER;202308260550;19.7;75.8
BER;202308260600;19.8;77.0
BER;202308260610;19.7;75.9
BER;202308260620;19.8;78.0
BER;202308260630;20.1;71.9
BER;202308260640;20.0;77.3
BER;202308260650;20.1;76.8
BER;202308260700;20.3;72.0
BER;202308260710;20.5;69.5
BER;202308260720;20.8;69.3
BER;202308260730;21.1;68.8
BER;202308260740;21.0;66.0
BER;202308260750;21.9;66.2
BER;202308260800;21.1;64.0
BER;202308260810;21.6;63.7
BER;202308260820;21.2;64.5
BER;202308260830;21.7;63.9
BER;202308260840;21.9;61.0
BER;202308260850;21.6;67.0
BER;202308260900;21.9;64.2
BER;202308260910;22.0;62.5
BER;202308260920;21.4;63.6
BER;202308260930;21.5;65.5
BER;202308260940;20.7;70.2
BER;202308260950;19.8;76.8
BER;202308261000;18.6;87.5
BER;202308261010;18.5;89.9
BER;202308261020;18.4;93.2
BER;202308261030;18.5;92.5
BER;202308261040;18.2;90.5
BER;202308261050;18.3;93.7
BER;202308261100;18.3;94.1
BER;202308261110;18.3;93.3
BER;202308261120;18.0;91.5
BER;202308261130;17.9;93.4
BER;202308261140;17.5;93.6
BER;202308261150;17.5;94.3
BER;202308261200;17.5;94.8
BER;202308261210;17.5;96.0
BER;202308261220;17.5;95.4
BER;202308261230;17.5;95.3
BER;202308261240;17.4;92.5
BER;202308261250;17.4;91.6
BER;202308261300;17.3;90.0
BER;202308261310;17.3;88.8
BER;202308261320;17.3;90.7
BER;202308261330;17.5;91.7
BER;202308261340;17.4;90.5
BER;202308261350;18.5;89.7
BER;202308261400;18.1;88.6
BER;202308261410;18.7;89.3
BER;202308261420;18.6;87.5
BER;202308261430;18.6;87.2
BER;202308261440;18.8;85.9
BER;202308261450;18.7;84.3
BER;202308261500;19.1;84.3
BER;202308261510;19.9;85.3
BER;202308261520;20.1;80.9
BER;202308261530;20.2;79.1
BER;202308261540;20.6;79.5
BER;202308261550;20.5;78.7
BER;202308261600;20.8;77.2
BER;202308261610;20.2;76.1
BER;202308261620;19.9;78.0
BER;202308261630;19.7;80.5
BER;202308261640;20.1;80.1
BER;202308261650;20.1;78.0
BER;202308261700;19.8;79.2
BER;202308261710;19.5;80.7
BER;202308261720;19.5;79.8
BER;202308261730;19.4;81.3
BER;202308261740;18.9;85.9
BER;202308261750;18.8;87.3
BER;202308261800;18.8;89.0
BER;202308261810;18.9;87.9
BER;202308261820;18.5;90.4
BER;202308261830;18.5;91.1
BER;202308261840;18.5;91.2
BER;202308261850;18.4;90.7
BER;202308261900;18.6;88.9
BER;202308261910;18.7;87.0
BER;202308261920;18.5;91.3
BER;202308261930;18.5;90.1
BER;202308261940;18.0;93.6
BER;202308261950;17.7;93.6
BER;202308262000;17.6;93.2
BER;202308262010;17.5;93.2
BER;202308262020;17.2;94.5
BER;202308262030;17.1;94.0
BER;202308262040;17.0;93.4
BER;202308262050;16.9;93.1
BER;202308262100;16.8;92.8
BER;202308262110;16.7;92.4
BER;202308262120;16.6;94.5
BER;202308262130;16.6;92.7
BER;202308262140;16.6;92.2
BER;202308262150;16.6;92.1
BER;202308262200;16.6;92.1
BER;202308262210;16.6;92.1
BER;202308262220;16.6;91.2
BER;202308262230;16.6;91.1
BER;202308262240;16.6;90.1
BER;202308262250;16.4;90.9
BER;202308262300;16.3;91.6
BER;202308262310;16.4;92.0
BER;202308262320;16.2;93.2
BER;202308262330;16.1;94.3
BER;202308262340;16.0;94.5
BER;202308262350;15.9;95.3
BER;202308270000;16.0;94.9
BER;202308270010;16.1;94.6
BER;202308270020;16.0;94.3
BER;202308270030;16.1;95.1
BER;202308270040;16.0;95.0
BER;202308270050;16.0;94.6
BER;202308270100;15.8;94.5
BER;202308270110;16.0;92.6
BER;202308270120;16.1;92.1
BER;202308270130;16.0;92.8
BER;202308270140;16.0;90.1
BER;202308270150;15.9;92.2
BER;202308270200;15.8;93.8
BER;202308270210;15.8;88.6
BER;202308270220;15.6;93.8
BER;202308270230;15.5;93.8
BER;202308270240;15.3;90.6
BER;202308270250;15.3;91.9
BER;202308270300;15.2;92.8
BER;202308270310;15.1;92.1
BER;202308270320;15.1;91.3
BER;202308270330;15.0;91.8
BER;202308270340;15.0;91.0
BER;202308270350;14.9;90.5
BER;202308270400;14.9;89.6
BER;202308270410;15.0;89.6
BER;202308270420;14.9;89.5
BER;202308270430;14.7;93.1
BER;202308270440;14.8;93.7
BER;202308270450;14.9;89.2
BER;202308270500;14.8;91.5
BER;202308270510;14.8;91.7
BER;202308270520;14.8;93.5
BER;202308270530;14.7;94.7
BER;202308270540;14.9;92.2
BER;202308270550;14.9;94.2
BER;202308270600;15.1;93.0
BER;202308270610;15.3;89.4
BER;202308270620;15.5;91.1
BER;202308270630;15.5;91.2
BER;202308270640;15.4;91.2
BER;202308270650;15.4;90.1
BER;202308270700;15.4;90.4
BER;202308270710;15.5;93.1
BER;202308270720;15.6;91.3
BER;202308270730;15.5;89.7
BER;202308270740;15.7;90.9
BER;202308270750;15.7;89.3
BER;202308270800;15.7;88.0
BER;202308270810;15.9;89.3
BER;202308270820;16.3;87.4
BER;202308270830;16.4;86.7
BER;202308270840;16.2;86.1
BER;202308270850;16.5;85.1
BER;202308270900;16.5;85.3
BER;202308270910;16.6;82.9
BER;202308270920;16.8;81.2
BER;202308270930;16.9;83.5
BER;202308270940;16.7;80.0
BER;202308270950;17.2;83.5
BER;202308271000;17.1;79.9
BER;202308271010;17.2;81.4
BER;202308271020;17.0;80.8
BER;202308271030;17.1;82.5
BER;202308271040;17.0;82.0
BER;202308271050;17.9;80.7
BER;202308271100;17.4;77.8
BER;202308271110;17.8;78.5
BER;202308271120;17.8;80.0
BER;202308271130;17.7;72.3
BER;202308271140;17.9;73.9
BER;202308271150;18.0;74.0
BER;202308271200;17.9;73.2
BER;202308271210;18.0;72.8
BER;202308271220;18.0;73.4
BER;202308271230;17.1;82.9
BER;202308271240;15.8;83.2
BER;202308271250;14.7;90.6
BER;202308271300;14.6;93.6
BER;202308271310;14.8;93.5
BER;202308271320;14.5;91.9
BER;202308271330;14.6;92.1
BER;202308271340;14.6;92.3
BER;202308271350;14.4;93.1
BER;202308271400;14.6;91.7
BER;202308271410;14.4;90.7
BER;202308271420;14.5;89.1
BER;202308271430;14.8;88.8
BER;202308271440;14.7;87.3
BER;202308271450;14.8;87.4
BER;202308271500;14.9;85.3
BER;202308271510;14.9;85.6
BER;202308271520;15.1;90.2
BER;202308271530;15.0;88.2
BER;202308271540;14.7;88.4
BER;202308271550;14.7;89.7
BER;202308271600;14.6;90.1
BER;202308271610;14.6;92.6
BER;202308271620;14.7;92.1
BER;202308271630;14.6;90.8
BER;202308271640;14.6;89.3
BER;202308271650;14.7;90.7
BER;202308271700;14.6;91.0
BER;202308271710;14.6;91.2
BER;202308271720;14.6;91.1
BER;202308271730;14.6;91.8
BER;202308271740;14.6;90.8
BER;202308271750;14.6;91.9
BER;202308271800;14.6;91.9
BER;202308271810;14.6;93.0
BER;202308271820;14.6;91.3
BER;202308271830;14.5;90.9
BER;202308271840;14.4;88.8
BER;202308271850;14.6;90.4
BER;202308271900;14.5;90.4
BER;202308271910;14.4;91.5
BER;202308271920;14.4;92.1
BER;202308271930;14.3;92.2
BER;202308271940;14.4;91.4
BER;202308271950;14.2;92.8
BER;202308272000;13.9;92.3
BER;202308272010;13.9;92.2
BER;202308272020;13.8;93.3
BER;202308272030;13.8;92.9
BER;202308272040;13.7;94.0
BER;202308272050;13.7;95.4
BER;202308272100;13.5;95.4
BER;202308272110;13.7;91.8
BER;202308272120;13.7;92.5
BER;202308272130;13.6;93.2
BER;202308272140;13.4;95.7
BER;202308272150;13.5;94.7
BER;202308272200;13.5;94.7
BER;202308272210;13.5;94.3
BER;202308272220;13.4;96.0
BER;202308272230;13.5;95.1
BER;202308272240;13.6;94.2
BER;202308272250;13.6;92.7
BER;202308272300;13.6;94.3
BER;202308272310;13.5;94.8
BER;202308272320;13.6;95.2
BER;202308272330;13.5;94.3
BER;202308272340;13.3;95.4
BER;202308272350;13.3;95.1
BER;202308280000;13.4;95.2
BER;202308280010;13.4;95.6
BER;202308280020;13.5;96.3
BER;202308280030;13.5;95.0
BER;202308280040;13.3;95.1
BER;202308280050;13.4;96.0
BER;202308280100;13.5;95.0
BER;202308280110;13.4;94.0
BER;202308280120;13.3;94.4
BER;202308280130;13.1;96.4
BER;202308280140;13.2;96.0
BER;202308280150;13.1;95.4
BER;202308280200;13.3;95.4
BER;202308280210;13.2;95.5
BER;202308280220;13.2;95.8
BER;202308280230;13.4;95.2
BER;202308280240;13.4;95.3
BER;202308280250;13.4;94.7
BER;202308280300;13.4;95.5
BER;202308280310;13.5;94.6
BER;202308280320;13.5;95.4
BER;202308280330;13.5;94.9
BER;202308280340;13.5;94.9
BER;202308280350;13.4;95.5
BER;202308280400;13.4;95.4
BER;202308280410;13.1;92.6
BER;202308280420;13.1;93.8
BER;202308280430;13.0;93.8
BER;202308280440;12.9;92.7
BER;202308280450;12.9;93.4
BER;202308280500;12.7;92.5
BER;202308280510;12.4;91.8
BER;202308280520;12.4;92.9
BER;202308280530;12.3;93.2
BER;202308280540;12.4;92.5
BER;202308280550;12.3;92.4
BER;202308280600;11.9;91.6
BER;202308280610;11.8;92.1
BER;202308280620;11.7;92.4
BER;202308280630;11.7;92.8
BER;202308280640;11.8;93.0
BER;202308280650;11.7;91.0
BER;202308280700;11.7;92.3
BER;202308280710;11.8;92.3
BER;202308280720;11.8;92.4
BER;202308280730;11.9;93.2
BER;202308280740;12.0;94.2
BER;202308280750;12.3;94.2
BER;202308280800;12.3;93.3
BER;202308280810;12.2;91.2
BER;202308280820;12.5;93.3
BER;202308280830;12.7;92.8
BER;202308280840;12.7;93.1
BER;202308280850;12.7;92.8
BER;202308280900;13.2;87.8
BER;202308280910;13.3;87.8
BER;202308280920;13.1;88.1
BER;202308280930;13.4;86.4
BER;202308280940;13.3;87.2
BER;202308280950;13.2;87.3
BER;202308281000;13.4;86.9
BER;202308281010;13.4;86.4
BER;202308281020;13.5;84.8
BER;202308281030;13.6;88.3
BER;202308281040;13.6;89.1
BER;202308281050;13.6;87.8
BER;202308281100;13.3;85.6
BER;202308281110;13.4;87.9
BER;202308281120;13.6;88.7
BER;202308281130;13.6;86.6
BER;202308281140;13.5;83.8
BER;202308281150;13.8;86.4
BER;202308281200;13.8;86.3
BER;202308281210;13.7;84.9
BER;202308281220;13.5;86.8
BER;202308281230;12.7;87.8
BER;202308281240;13.6;87.1
BER;202308281250;13.3;87.4
BER;202308281300;13.1;86.3
BER;202308281310;13.1;88.2
BER;202308281320;12.9;90.7
BER;202308281330;12.8;91.6
BER;202308281340;12.8;91.0
BER;202308281350;12.6;90.8
BER;202308281400;12.7;88.0
BER;202308281410;13.0;88.9
BER;202308281420;13.0;90.7
BER;202308281430;12.9;89.6
BER;202308281440;13.2;92.6
BER;202308281450;12.8;91.9
BER;202308281500;12.4;89.3
BER;202308281510;12.4;89.3
BER;202308281520;12.6;92.8
BER;202308281530;12.2;90.8
BER;202308281540;12.2;89.8
BER;202308281550;12.1;89.7
BER;202308281600;12.1;89.2
BER;202308281610;11.9;89.7
BER;202308281620;12.0;90.4
BER;202308281630;12.1;89.8
BER;202308281640;12.0;90.2
BER;202308281650;12.1;89.6
BER;202308281700;11.9;90.1
BER;202308281710;12.0;89.4
BER;202308281720;12.1;90.7
BER;202308281730;11.9;89.7
BER;202308281740;11.8;91.2
BER;202308281750;11.7;90.0
BER;202308281800;11.8;93.4
BER;202308281810;11.6;91.7
BER;202308281820;11.6;90.3
BER;202308281830;11.5;92.4
BER;202308281840;11.6;93.2
BER;202308281850;11.5;94.3
BER;202308281900;11.6;95.5
BER;202308281910;11.8;93.2
BER;202308281920;11.6;94.2
BER;202308281930;11.6;93.2
BER;202308281940;11.6;93.7
BER;202308281950;11.6;92.9
BER;202308282000;11.5;92.0
BER;202308282010;11.5;91.8
BER;202308282020;11.4;93.3
BER;202308282030;11.4;92.7
BER;202308282040;11.4;92.3
BER;202308282050;11.3;92.8
BER;202308282100;11.4;93.9
BER;202308282110;11.4;94.4
BER;202308282120;11.4;93.4
BER;202308282130;11.3;94.7
BER;202308282140;11.3;94.0
BER;202308282150;11.3;92.8
BER;202308282200;11.2;94.4
BER;202308282210;11.2;95.0
BER;202308282220;11.3;95.1
BER;202308282230;11.2;95.2
BER;202308282240;11.3;95.1
BER;202308282250;11.2;95.4
BER;202308282300;11.2;94.4
BER;202308282310;11.2;95.3
BER;202308282320;11.2;96.1
BER;202308282330;11.3;94.3
BER;202308282340;11.0;95.3
BER;202308282350;11.0;96.0
BER;202308290000;11.3;94.5
BER;202308290010;10.9;96.7
BER;202308290020;10.9;95.0
BER;202308290030;10.9;95.0
BER;202308290040;10.8;94.4
BER;202308290050;10.8;95.4
BER;202308290100;10.8;94.8
BER;202308290110;10.9;96.0
BER;202308290120;10.8;95.1
BER;202308290130;10.9;94.1
BER;202308290140;10.9;95.5
BER;202308290150;10.9;93.1
BER;202308290200;10.6;94.5
BER;202308290210;10.7;94.0
BER;202308290220;10.7;93.6
BER;202308290230;10.8;93.3
BER;202308290240;10.7;94.6
BER;202308290250;10.7;94.6
BER;202308290300;10.7;93.6
BER;202308290310;10.7;94.4
BER;202308290320;10.6;93.8
BER;202308290330;10.6;94.0
BER;202308290340;10.6;93.7
BER;202308290350;10.5;94.4
BER;202308290400;10.5;93.1
BER;202308290410;10.4;91.6
BER;202308290420;10.5;92.0
BER;202308290430;10.5;92.3
BER;202308290440;10.4;93.6
BER;202308290450;10.5;94.9
BER;202308290500;10.4;94.2
BER;202308290510;10.6;94.9
BER;202308290520;10.6;95.8
BER;202308290530;10.6;95.1
BER;202308290540;10.6;94.3
BER;202308290550;10.6;94.0
BER;202308290600;10.7;93.8
BER;202308290610;10.7;94.2
BER;202308290620;10.7;94.5
BER;202308290630;10.9;94.2
BER;202308290640;10.7;92.4
BER;202308290650;10.8;92.2
BER;202308290700;10.8;92.9
BER;202308290710;10.9;92.4
BER;202308290720;11.0;92.9
BER;202308290730;11.6;91.1
BER;202308290740;11.6;92.0
BER;202308290750;11.5;90.7
BER;202308290800;11.7;89.9
BER;202308290810;11.8;90.1
BER;202308290820;11.9;86.6
BER;202308290830;12.2;86.2
BER;202308290840;12.1;83.6
BER;202308290850;12.5;84.1
BER;202308290900;12.7;81.8
BER;202308290910;12.7;79.4
BER;202308290920;13.0;79.4
BER;202308290930;12.9;76.0
BER;202308290940;13.2;76.3
BER;202308290950;13.3;74.1
BER;202308291000;13.2;74.6
BER;202308291010;13.5;73.0
BER;202308291020;13.7;77.2
BER;202308291030;13.7;72.4
BER;202308291040;14.1;72.7
BER;202308291050;13.8;70.3
BER;202308291100;14.0;74.6
BER;202308291110;13.8;73.0
BER;202308291120;14.1;73.6
BER;202308291130;14.0;70.9
BER;202308291140;14.4;74.1
BER;202308291150;14.6;72.7
BER;202308291200;14.5;71.7
BER;202308291210;14.7;71.3
BER;202308291220;14.5;70.7
BER;202308291230;14.4;71.8
BER;202308291240;14.6;71.8
BER;202308291250;14.3;71.1
BER;202308291300;14.4;70.2
BER;202308291310;14.3;71.8
BER;202308291320;14.3;72.2
BER;202308291330;14.2;70.7
BER;202308291340;14.2;73.6
BER;202308291350;14.1;72.0
BER;202308291400;14.6;70.3
BER;202308291410;14.8;73.0
BER;202308291420;14.4;68.7
BER;202308291430;14.6;69.7
BER;202308291440;14.8;69.1
BER;202308291450;15.0;69.2
BER;202308291500;15.1;69.8
BER;202308291510;15.1;70.7
BER;202308291520;14.7;70.1
BER;202308291530;15.1;70.6
BER;202308291540;15.0;72.4
BER;202308291550;14.7;69.7
BER;202308291600;14.8;71.6
BER;202308291610;14.6;72.6
BER;202308291620;14.4;74.2
BER;202308291630;14.3;77.4
BER;202308291640;14.1;75.4
BER;202308291650;13.9;77.9
BER;202308291700;13.6;82.0
BER;202308291710;13.4;84.9
BER;202308291720;13.5;86.4
BER;202308291730;13.3;86.5
BER;202308291740;13.3;85.0
BER;202308291750;13.3;83.1
BER;202308291800;13.2;87.4
BER;202308291810;13.1;91.6
BER;202308291820;13.0;89.5
BER;202308291830;13.0;89.2
BER;202308291840;12.9;90.9
BER;202308291850;12.9;92.5
BER;202308291900;12.9;92.2
BER;202308291910;12.8;92.6
BER;202308291920;12.7;92.3
BER;202308291930;12.5;93.0
BER;202308291940;12.5;92.3
BER;202308291950;12.5;93.7
BER;202308292000;12.3;95.2
BER;202308292010;12.3;94.7
BER;202308292020;12.4;94.0
BER;202308292030;12.3;94.2
BER;202308292040;12.3;94.0
BER;202308292050;12.3;93.6
BER;202308292100;12.3;94.5
BER;202308292110;12.3;91.0
BER;202308292120;12.2;94.3
BER;202308292130;12.2;93.4
BER;202308292140;12.2;91.8
BER;202308292150;12.0;93.3
BER;202308292200;11.8;94.6
BER;202308292210;11.9;93.2
BER;202308292220;11.8;94.8
BER;202308292230;11.6;95.6
BER;202308292240;11.3;94.4
BER;202308292250;11.3;94.5
BER;202308292300;10.7;95.2
BER;202308292310;10.9;95.1
BER;202308292320;10.7;95.3
BER;202308292330;10.6;95.9
BER;202308292340;10.8;95.4
BER;202308292350;10.7;96.3
BER;202308300000;10.9;96.3
BER;202308300010;10.9;96.1
BER;202308300020;11.0;96.2
BER;202308300030;11.3;94.7
BER;202308300040;11.4;92.9
BER;202308300050;11.2;92.6
BER;202308300100;11.3;92.8
BER;202308300110;11.2;92.5
BER;202308300120;10.9;92.8
BER;202308300130;10.9;92.7
BER;202308300140;10.7;93.3
BER;202308300150;10.4;94.7
BER;202308300200;10.2;96.1
BER;202308300210;10.2;94.6
BER;202308300220;10.5;93.8
BER;202308300230;9.9;96.0
BER;202308300240;9.9;96.5
BER;202308300250;10.2;95.3
BER;202308300300;10.3;95.0
BER;202308300310;10.5;94.7
BER;202308300320;10.5;95.4
BER;202308300330;10.6;95.1
BER;202308300340;10.4;95.2
BER;202308300350;10.4;95.0
BER;202308300400;10.4;95.6
BER;202308300410;10.1;96.3
BER;202308300420;10.3;95.2
BER;202308300430;10.5;94.8
BER;202308300440;10.3;95.5
BER;202308300450;9.9;96.4
BER;202308300500;10.2;95.7
BER;202308300510;10.8;94.5
BER;202308300520;11.1;92.7
BER;202308300530;11.2;92.2
BER;202308300540;11.4;91.1
BER;202308300550;11.6;92.1
BER;202308300600;11.4;92.7
BER;202308300610;11.7;92.5
BER;202308300620;11.7;93.1
BER;202308300630;11.8;92.0
BER;202308300640;12.1;86.3
BER;202308300650;12.2;84.5
BER;202308300700;12.6;82.2
BER;202308300710;12.9;84.5
BER;202308300720;12.9;79.8
BER;202308300730;13.2;79.6
BER;202308300740;13.4;79.6
BER;202308300750;13.3;78.7
BER;202308300800;13.5;79.2
BER;202308300810;14.1;80.2
BER;202308300820;13.8;73.9
BER;202308300830;13.9;74.9
BER;202308300840;14.5;76.0
BER;202308300850;14.4;73.9
BER;202308300900;14.6;70.6
BER;202308300910;14.7;70.0
BER;202308300920;14.8;71.2
BER;202308300930;15.4;69.5
BER;202308300940;15.5;67.2
BER;202308300950;15.5;67.6
BER;202308301000;15.7;66.1
BER;202308301010;16.2;63.9
BER;202308301020;16.3;65.0
BER;202308301030;16.2;60.4
BER;202308301040;16.7;59.5
BER;202308301050;16.8;58.8
BER;202308301100;17.4;56.3
BER;202308301110;17.3;53.0
BER;202308301120;16.9;53.9
BER;202308301130;18.4;56.6
BER;202308301140;17.4;54.9
BER;202308301150;18.0;57.8
BER;202308301200;18.1;58.5
BER;202308301210;17.8;57.9
BER;202308301220;17.9;57.5
BER;202308301230;18.0;54.4
BER;202308301240;18.2;57.5
BER;202308301250;18.4;57.9
BER;202308301300;19.0;55.3
BER;202308301310;19.0;52.6
BER;202308301320;18.8;52.1
BER;202308301330;18.6;50.9
BER;202308301340;19.6;49.9
BER;202308301350;19.9;53.6
BER;202308301400;19.0;48.2
BER;202308301410;19.5;50.3
BER;202308301420;19.9;44.6
BER;202308301430;19.6;49.6
BER;202308301440;19.2;50.8
BER;202308301450;19.0;54.8
BER;202308301500;18.6;51.2
BER;202308301510;19.2;54.2
BER;202308301520;19.1;53.7
BER;202308301530;19.6;49.3
BER;202308301540;19.4;52.5
BER;202308301550;19.5;51.9
BER;202308301600;19.5;50.1
BER;202308301610;19.0;46.7
BER;202308301620;19.0;51.3
BER;202308301630;18.6;51.3
BER;202308301640;18.5;54.0
BER;202308301650;18.3;55.9
BER;202308301700;18.2;54.0
BER;202308301710;18.1;54.2
BER;202308301720;17.3;59.4
BER;202308301730;16.9;62.9
BER;202308301740;17.6;57.0
BER;202308301750;16.7;65.0
BER;202308301800;16.7;63.7
BER;202308301810;16.0;72.9
BER;202308301820;15.6;72.2
BER;202308301830;15.2;79.2
BER;202308301840;15.0;83.5
BER;202308301850;16.0;71.4
BER;202308301900;15.8;71.6
BER;202308301910;15.7;72.1
BER;202308301920;14.9;78.1
BER;202308301930;14.8;78.4
BER;202308301940;14.8;75.5
BER;202308301950;14.7;77.5
BER;202308302000;14.5;80.7
BER;202308302010;13.5;86.3
BER;202308302020;13.8;85.1
BER;202308302030;12.9;91.3
BER;202308302040;13.5;87.7
BER;202308302050;13.2;88.3
BER;202308302100;13.3;87.2
BER;202308302110;12.6;90.8
BER;202308302120;12.8;90.4
BER;202308302130;12.8;90.2
BER;202308302140;12.2;92.1
BER;202308302150;12.3;92.2
BER;202308302200;12.4;92.9
BER;202308302210;12.9;91.1
BER;202308302220;12.8;91.8
BER;202308302230;12.8;91.3
BER;202308302240;12.9;89.8
BER;202308302250;13.1;87.7
BER;202308302300;12.8;91.9
BER;202308302310;13.3;86.4
BER;202308302320;13.3;84.4
BER;202308302330;12.9;88.9
BER;202308302340;13.1;86.9
BER;202308302350;12.8;90.3
BER;202308310000;13.0;88.0
BER;202308310010;13.0;88.0
BER;202308310020;12.7;89.0
BER;202308310030;13.2;84.1
BER;202308310040;12.9;86.9
BER;202308310050;12.8;88.1
BER;202308310100;12.9;87.0
BER;202308310110;13.1;87.0
BER;202308310120;12.8;90.8
BER;202308310130;12.9;91.0
BER;202308310140;13.1;88.4
BER;202308310150;13.7;80.8
BER;202308310200;13.9;76.8
BER;202308310210;12.9;85.7
BER;202308310220;12.7;89.9
BER;202308310230;12.7;88.5
BER;202308310240;13.0;87.6
BER;202308310250;13.4;84.3
BER;202308310300;13.6;80.7
BER;202308310310;13.2;84.8
BER;202308310320;13.5;81.6
BER;202308310330;13.3;84.4
BER;202308310340;12.9;88.5
